<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VND,2019-12-23,8.6103,8.6103,8.4916,8.6103,93160
VND,2019-12-24,8.6103,8.6103,8.4322,8.551,189950
VND,2019-12-25,8.551,8.5807,8.3431,8.5807,152820
VND,2019-12-26,8.5807,8.5807,8.4025,8.551,186720
VND,2019-12-27,8.551,8.6103,8.4322,8.551,128290
VND,2019-12-30,8.551,8.5807,8.4025,8.5213,191100
VND,2019-12-31,8.5213,8.551,8.3728,8.551,108720
VND,2020-01-02,8.551,8.5807,8.3431,8.5807,58580
VND,2020-01-03,8.5807,8.5807,8.4025,8.551,163940
VND,2020-01-06,8.551,8.551,8.3728,8.4916,149130
VND,2020-01-07,8.4916,8.4916,8.3728,8.4916,68060
VND,2020-01-08,8.4916,8.4916,8.1947,8.3728,233880
VND,2020-01-09,8.3728,8.4619,8.3728,8.4619,92680
VND,2020-01-10,8.4619,8.4916,8.4322,8.4916,89810
VND,2020-01-13,8.4916,8.5213,8.4322,8.4916,109370
VND,2020-01-14,8.4916,8.5213,8.3431,8.4619,116130
VND,2020-01-15,8.4619,8.5213,8.4025,8.4322,109910
VND,2020-01-16,8.4322,8.551,8.3728,8.551,128120
VND,2020-01-17,8.551,8.5807,8.3134,8.5807,198600
VND,2020-01-20,8.5807,8.64,8.4916,8.5807,52730
VND,2020-01-21,8.5807,8.6103,8.551,8.6103,151950
VND,2020-01-22,8.6103,8.9666,8.6103,8.9666,441020
VND,2020-01-30,8.9666,8.9666,8.6103,8.8776,217470
VND,2020-01-31,8.8776,8.8776,8.4916,8.7291,271930
VND,2020-02-03,8.7291,8.7291,8.1353,8.3134,854260
VND,2020-02-04,8.3134,8.3134,7.9275,8.3134,617580
VND,2020-02-05,8.3134,8.3728,8.1353,8.3728,104530
VND,2020-02-06,8.3728,8.4322,7.9275,8.3728,210290
VND,2020-02-07,8.3728,8.4322,8.1947,8.3431,158540
VND,2020-02-10,8.3431,8.3431,8.1947,8.2244,31640
VND,2020-02-11,8.2244,8.4025,8.1353,8.4025,173340
VND,2020-02-12,8.4025,8.4916,8.2837,8.4916,313910
VND,2020-02-13,8.4916,8.4916,8.3134,8.4025,65030
VND,2020-02-14,8.4025,8.4322,8.2541,8.4322,137900
VND,2020-02-17,8.4322,8.5213,8.3134,8.4916,231090
VND,2020-02-18,8.4916,8.4916,8.1947,8.4322,605060
VND,2020-02-19,8.4322,8.4322,8.2244,8.4322,258870
VND,2020-02-20,8.4322,8.4322,8.2244,8.3728,203430
VND,2020-02-21,8.3728,8.3728,8.1947,8.3431,328310
VND,2020-02-24,8.3431,8.3431,7.8384,8.0462,563990
VND,2020-02-25,8.0462,8.1353,7.8384,8.1353,471360
VND,2020-02-26,8.1353,8.1353,7.8681,8.1056,304540
VND,2020-02-27,8.1056,8.1353,7.8978,8.1353,216890
VND,2020-02-28,8.1353,8.1353,7.779,8.0165,283960
VND,2020-03-02,8.0165,8.0165,7.8681,8.0165,213020
VND,2020-03-03,8.0165,8.1947,7.8978,8.1947,519750
VND,2020-03-04,8.1947,8.1947,7.9572,8.165,342750
VND,2020-03-05,8.165,8.165,8.0165,8.165,166170
VND,2020-03-06,8.165,8.165,8.0462,8.165,237500
VND,2020-03-09,8.165,8.165,7.6009,8.0165,1249660
VND,2020-03-10,8.0165,8.0165,7.6306,8.0165,585660
VND,2020-03-11,8.0165,8.551,7.6602,8.551,389190
VND,2020-03-12,8.551,8.551,7.9572,7.9572,194240
VND,2020-03-13,7.9572,7.9572,7.4227,7.8978,665130
VND,2020-03-16,7.8978,7.8978,7.4227,7.8384,657000
VND,2020-03-17,7.8384,7.8681,7.393,7.8384,351090
VND,2020-03-18,7.8384,7.8384,7.6009,7.7196,298780
VND,2020-03-19,7.7196,7.7196,7.393,7.6899,414640
VND,2020-03-20,7.6899,7.6899,7.4524,7.5415,185470
VND,2020-03-23,7.5415,7.5415,7.0367,7.0367,164420
VND,2020-03-24,7.0367,7.0367,6.5617,6.8289,379870
VND,2020-03-25,6.8289,7.0367,6.6804,6.9477,413700
VND,2020-03-26,6.9477,6.9477,6.4726,6.8289,606350
VND,2020-03-27,6.8289,6.8289,6.3538,6.7992,380090
VND,2020-03-30,6.7992,6.7992,6.3242,6.7398,338160
VND,2020-03-31,6.7398,6.7398,6.3538,6.7398,365190
VND,2020-04-01,6.7398,6.7695,6.4429,6.5914,265610
VND,2020-04-03,6.5914,6.7695,6.532,6.6211,482440
VND,2020-04-06,6.6211,6.8289,6.5914,6.7695,1161690
VND,2020-04-07,6.7695,6.7695,6.5023,6.7101,772910
VND,2020-04-08,6.7101,6.7101,6.4132,6.532,761880
VND,2020-04-09,6.532,6.9774,6.4726,6.8289,1567080
VND,2020-04-10,6.8289,6.918,6.6508,6.8289,1020600
VND,2020-04-13,6.8289,6.9477,6.7398,6.7398,740970
VND,2020-04-14,6.7398,6.7695,6.5914,6.6804,811380
VND,2020-04-15,6.6804,6.8586,6.6804,6.7398,713990
VND,2020-04-16,6.7398,7.007,6.6508,6.9477,1085770
VND,2020-04-17,6.9477,7.2743,6.9477,7.2743,1563540
VND,2020-04-20,7.2743,7.3336,7.007,7.007,1054800
VND,2020-04-21,7.007,7.007,6.532,6.532,1768960
VND,2020-04-22,6.532,6.7992,6.2054,6.6211,1755810
VND,2020-04-23,6.6211,6.7398,6.5023,6.5914,885930
VND,2020-04-24,6.5914,6.6211,6.3835,6.4726,545210
VND,2020-04-27,6.4726,6.6211,6.4726,6.5023,653770
VND,2020-04-28,6.5023,6.532,6.3538,6.4429,918860
VND,2020-04-29,6.4429,6.532,6.4132,6.5023,341480
VND,2020-05-04,6.5023,6.5023,6.3835,6.3835,462800
VND,2020-05-05,6.3835,6.4132,6.3242,6.3538,259120
VND,2020-05-06,6.3538,6.4726,6.3242,6.4726,418620
VND,2020-05-07,6.4726,6.5617,6.4132,6.532,775900
VND,2020-05-08,6.532,6.7695,6.532,6.6211,1099470
VND,2020-05-11,6.6211,7.007,6.6211,7.007,1691260
VND,2020-05-12,7.007,7.3633,7.007,7.2743,2214440
VND,2020-05-13,7.2743,7.2743,7.007,7.1555,997180
VND,2020-05-14,7.1555,7.3633,6.9477,7.2743,1533990
VND,2020-05-15,7.2743,7.304,7.0664,7.0961,998670
VND,2020-05-18,7.0961,7.1555,7.007,7.1258,613630
VND,2020-05-19,7.1258,7.3633,7.1258,7.2446,941120
VND,2020-05-20,7.2446,7.2446,7.0961,7.2446,366980
VND,2020-05-21,7.2446,7.2446,7.1555,7.1852,285510
VND,2020-05-22,7.1852,7.5415,7.1555,7.3633,1275900
VND,2020-05-25,7.3633,7.5415,7.3633,7.5118,901770
VND,2020-05-26,7.5118,7.8384,7.5118,7.8087,918430
VND,2020-05-27,7.8087,7.9868,7.5712,7.5712,875430
VND,2020-05-28,7.5712,7.6602,7.4524,7.5712,640500
VND,2020-05-29,7.5712,7.6306,7.393,7.5712,698280
VND,2020-06-01,7.5712,7.7196,7.5712,7.7196,563870
VND,2020-06-02,7.7196,7.8087,7.5712,7.6602,707380
VND,2020-06-03,7.6602,7.7196,7.6009,7.6899,299560
VND,2020-06-04,7.6899,8.165,7.6899,8.0759,1762950
VND,2020-06-05,8.0759,8.2244,7.9572,8.165,553840
VND,2020-06-08,8.165,8.4322,8.165,8.3134,1140330
VND,2020-06-09,8.3134,8.3134,8.0759,8.1056,1098390
VND,2020-06-10,8.1056,8.2244,7.8978,8.165,1226160
VND,2020-06-11,8.165,8.1947,7.6602,7.7196,1294510
VND,2020-06-12,7.7196,7.7196,7.3633,7.6602,864890
VND,2020-06-15,7.6602,7.7196,7.1258,7.2446,900520
VND,2020-06-16,7.2446,7.7493,7.2446,7.7493,828960
VND,2020-06-17,7.7493,7.8087,7.6306,7.7493,349160
VND,2020-06-18,7.7493,7.7493,7.5415,7.6602,291580
VND,2020-06-19,7.6602,7.8384,7.6602,7.8384,471300
VND,2020-06-22,7.8384,7.8978,7.7493,7.8384,276600
VND,2020-06-23,7.8384,8.2837,7.8384,8.1947,1651840
VND,2020-06-24,8.1947,8.3134,8.0165,8.0462,709590
VND,2020-06-25,8.0462,8.0759,7.779,8.0759,318100
VND,2020-06-26,8.0759,8.2837,7.8978,8.1056,448840
VND,2020-06-29,8.1056,8.1056,7.6306,7.8087,666910
VND,2020-06-30,7.8087,7.8978,7.5118,7.8087,629280
VND,2020-07-01,7.8087,7.9275,7.6602,7.8384,419100
VND,2020-07-02,7.8384,7.8384,7.6899,7.7493,189460
VND,2020-07-03,7.7493,7.779,7.6602,7.7196,268380
VND,2020-07-06,7.7196,7.8978,7.6899,7.8384,318760
VND,2020-07-07,7.8384,7.9572,7.7196,7.8087,422370
VND,2020-07-08,7.8087,7.8087,7.6899,7.779,364340
VND,2020-07-09,7.779,7.8978,7.779,7.8978,399830
VND,2020-07-10,7.8978,7.9868,7.8087,7.8087,421530
VND,2020-07-13,7.8087,7.8978,7.8087,7.8978,262870
VND,2020-07-14,7.8978,8.0165,7.8384,8.0165,502170
VND,2020-07-15,8.0165,8.1056,7.9275,7.9572,265590
VND,2020-07-16,7.9572,8.0165,7.8384,7.8978,260060
VND,2020-07-17,7.8978,7.9275,7.8384,7.8681,352990
VND,2020-07-20,7.868,7.9915,7.8372,7.8372,417590
VND,2020-07-21,7.8372,7.8989,7.7755,7.8063,405240
VND,2020-07-22,7.8063,7.868,7.6521,7.7138,422740
VND,2020-07-23,7.7138,7.7446,7.4669,7.7446,433550
VND,2020-07-24,7.7446,7.7446,7.2201,7.4052,819470
VND,2020-07-27,7.4052,7.4052,6.9115,6.9115,1469170
VND,2020-07-28,6.9115,7.2201,6.8498,7.1892,736100
VND,2020-07-29,7.1892,7.1892,6.6955,7.0041,997930
VND,2020-07-30,7.0041,7.0967,6.9732,7.0658,356500
VND,2020-07-31,7.0658,7.0658,6.6955,6.9115,445280
VND,2020-08-03,6.9115,7.0658,6.7881,7.0041,693140
VND,2020-08-04,7.0041,7.1584,7.0041,7.0967,980220
VND,2020-08-05,7.0967,7.2509,7.035,7.1584,403550
VND,2020-08-06,7.1584,7.1892,7.035,7.0658,486460
VND,2020-08-07,7.0658,7.0967,7.0041,7.0658,418890
VND,2020-08-10,7.0658,7.1892,7.0658,7.0967,521100
VND,2020-08-11,7.0967,7.2201,7.0967,7.1892,500210
VND,2020-08-12,7.1892,7.2509,7.1275,7.2201,331820
VND,2020-08-13,7.2201,7.2818,7.1892,7.2509,804080
VND,2020-08-14,7.2509,7.2818,7.0967,7.1584,477820
VND,2020-08-17,7.1584,7.1584,7.0658,7.1584,317530
VND,2020-08-18,7.1584,7.1584,7.035,7.035,713530
VND,2020-08-19,7.035,7.1584,7.0041,7.1584,337170
VND,2020-08-20,7.1584,7.1584,7.035,7.0967,300950
VND,2020-08-21,7.0967,7.1892,7.0658,7.1584,548280
VND,2020-08-24,7.1584,7.3744,7.1584,7.3126,938740
VND,2020-08-25,7.3126,7.4052,7.3126,7.3126,918510
VND,2020-08-26,7.3126,7.3744,7.2818,7.3744,613280
VND,2020-08-27,7.3744,7.4052,7.3126,7.3744,577010
VND,2020-08-28,7.3744,7.6521,7.3744,7.4978,1251080
VND,2020-08-31,7.4978,7.5903,7.4052,7.4361,399230
VND,2020-09-01,7.4361,7.5286,7.4052,7.4978,272710
VND,2020-09-03,7.4978,7.5903,7.4669,7.4978,393090
VND,2020-09-04,7.4978,7.6829,7.2509,7.5595,896660
VND,2020-09-07,7.5595,7.7755,7.4669,7.4978,963940
VND,2020-09-08,7.4978,7.6212,7.4669,7.6212,372930
VND,2020-09-09,7.6212,7.6829,7.4669,7.6212,570750
VND,2020-09-10,7.6212,7.7446,7.6212,7.6829,566500
VND,2020-09-11,7.6829,7.7138,7.6212,7.7138,365890
VND,2020-09-14,7.7138,7.8372,7.7138,7.8063,471780
VND,2020-09-15,7.8063,7.868,7.7755,7.868,901320
VND,2020-09-16,7.868,7.868,7.8063,7.8063,1179800
VND,2020-09-17,7.8063,7.8372,7.7446,7.8063,557070
VND,2020-09-18,7.8063,8.084,7.8063,7.9915,2251700
VND,2020-09-21,7.9915,8.2074,7.9915,8.084,1970920
VND,2020-09-22,8.084,8.2692,7.9915,8.2074,2042820
VND,2020-09-23,8.2074,8.4543,8.2074,8.3309,2297410
VND,2020-09-24,8.3309,8.3617,8.2074,8.3,1981430
VND,2020-09-25,8.3,8.3926,8.2074,8.2692,2722580
VND,2020-09-28,8.2692,8.5469,8.2692,8.4851,2693560
VND,2020-09-29,8.4851,8.5469,8.3,8.3309,2814600
VND,2020-09-30,8.3309,8.3309,8.2383,8.3309,1686350
VND,2020-10-01,8.3309,8.8863,8.3309,8.7937,3568650
VND,2020-10-02,8.7937,8.8245,8.4543,8.7937,1899860
VND,2020-10-05,8.7937,9.3799,8.7937,9.3799,2012050
VND,2020-10-06,9.3799,9.8119,9.3799,9.5034,2056770
VND,2020-10-07,9.5034,9.5034,9.3491,9.4725,1300100
VND,2020-10-08,9.4725,9.5034,9.3491,9.4725,1208280
VND,2020-10-09,9.4725,9.8736,9.4725,9.8428,1651430
VND,2020-10-12,9.8428,10.0896,9.6268,9.7502,1501100
VND,2020-10-13,9.7502,9.7502,9.4725,9.5342,871600
VND,2020-10-14,9.5342,9.7811,9.5034,9.7811,932500
VND,2020-10-15,9.7811,9.9353,9.5959,9.7811,1129040
VND,2020-10-16,9.7811,9.9662,9.6576,9.8119,1007500
VND,2020-10-19,9.8119,10.0279,9.7811,9.8736,1518840
VND,2020-10-20,9.8736,9.9353,9.6885,9.8736,740320
VND,2020-10-21,9.8736,10.0896,9.7502,9.8119,2169430
VND,2020-10-22,9.8119,9.9045,9.5651,9.9045,1031670
VND,2020-10-23,9.9045,9.9353,9.7811,9.8736,677070
VND,2020-10-26,9.8736,9.9662,9.6268,9.6268,1219060
VND,2020-10-27,9.6268,9.6885,9.3799,9.4725,2588450
VND,2020-10-28,9.4725,9.4725,8.948,9.164,3003290
VND,2020-10-29,9.164,9.3182,8.9788,9.2565,1315700
VND,2020-10-30,9.2565,9.2874,8.9788,9.1331,578120
VND,2020-11-02,9.1331,9.5651,9.1331,9.4416,694450
VND,2020-11-03,9.4416,9.5959,9.4416,9.4725,741780
VND,2020-11-04,9.4725,9.7811,9.4725,9.7811,1807620
VND,2020-11-05,9.7811,9.8736,9.5959,9.6885,774120
VND,2020-11-06,9.6885,9.7502,9.5651,9.7193,522050
VND,2020-11-09,9.7193,9.997,9.7193,9.9045,1177300
VND,2020-11-10,9.9045,10.5833,9.8428,10.5833,3648830
VND,2020-11-11,10.5833,10.7067,10.4599,10.6758,1459230
VND,2020-11-12,10.6758,10.7067,10.4907,10.6758,1201560
VND,2020-11-13,10.6758,10.8301,10.6141,10.6758,1920860
VND,2020-11-16,10.6758,10.7684,10.3056,10.4907,2619290
VND,2020-11-17,10.4907,10.7067,10.4599,10.645,2228540
VND,2020-11-18,10.645,10.9844,10.645,10.9227,2531760
VND,2020-11-19,10.9227,11.0153,10.7376,10.7684,1775440
VND,2020-11-20,10.7684,10.7993,10.429,10.5524,2473330
VND,2020-11-23,10.5524,10.8918,10.3673,10.645,2397310
VND,2020-11-24,10.645,10.8301,10.3982,10.5833,1913760
VND,2020-11-25,10.5833,10.7684,10.5216,10.6141,2121780
VND,2020-11-26,10.6141,10.7684,10.5524,10.7684,1382100
VND,2020-11-27,10.7684,11.293,10.7684,11.2312,4105760
VND,2020-11-30,11.2312,11.4164,11.1387,11.2621,2184210
VND,2020-12-01,11.2621,11.6324,11.0461,11.6324,2697080
VND,2020-12-02,11.6324,11.8483,11.5706,11.6941,2715600
VND,2020-12-03,11.6941,11.8792,11.6324,11.7249,1685990
VND,2020-12-04,11.7249,11.7249,11.4472,11.5398,2019080
VND,2020-12-07,11.5398,11.8792,11.5398,11.8483,2450440
VND,2020-12-08,11.8483,12.558,11.8483,12.342,2964430
VND,2020-12-09,12.342,12.6506,12.342,12.4037,3461930
VND,2020-12-10,12.4037,12.4346,12.0952,12.0952,2687230
VND,2020-12-11,12.0952,12.6506,11.9718,12.5889,2487620
VND,2020-12-14,12.5889,13.4528,12.5889,13.4528,3575780
VND,2020-12-15,13.4528,14.2242,13.4528,14.1316,3703050
VND,2020-12-16,14.1316,14.471,13.9773,14.1008,2869210
VND,2020-12-17,14.1008,14.1625,13.8539,13.9465,2875390
VND,2020-12-18,13.9465,14.903,13.9465,14.903,2673400
VND,2020-12-21,14.903,15.9212,14.903,15.9212,2609970
VND,2020-12-22,15.9212,17.032,15.9212,16.9703,4346060
VND,2020-12-23,16.9703,17.248,16.4766,16.6926,2727410
VND,2020-12-24,16.6926,16.9703,15.5509,16.6617,4368660
VND,2020-12-25,16.6617,17.8034,16.6617,17.8034,5644860
VND,2020-12-28,17.8034,18.8216,17.8034,18.513,4559280
VND,2020-12-29,18.513,18.8216,18.0502,18.3896,3610220
VND,2020-12-30,18.3896,18.3896,17.8959,18.1428,4235310
VND,2020-12-31,18.1428,19.0993,18.1428,18.513,3940730
VND,2021-01-04,18.513,19.377,18.513,18.8833,3176700
VND,2021-01-05,18.8833,18.9141,18.3896,18.5747,6240500
VND,2021-01-06,18.5747,19.1918,18.3279,18.4822,4625800
VND,2021-01-07,18.4822,18.6982,18.1428,18.513,5525400
VND,2021-01-08,18.513,18.8216,18.1428,18.2662,5535100
VND,2021-01-11,18.2662,18.4205,17.4331,17.464,8837500
VND,2021-01-12,17.464,18.6056,17.0937,18.297,4924700
VND,2021-01-13,18.297,18.3279,17.7417,17.8651,5478700
VND,2021-01-14,17.8651,19.0993,17.5257,18.945,8409700
VND,2021-01-15,18.945,19.7164,18.945,19.593,7625000
VND,2021-01-18,19.593,19.6238,18.8216,18.9141,5247400
VND,2021-01-19,18.9141,18.9141,17.6182,17.6182,6379700
VND,2021-01-20,17.6182,18.0194,16.4149,17.4023,4753700
VND,2021-01-21,17.4023,17.8959,17.0937,17.8651,4865500
VND,2021-01-22,17.8651,17.9576,17.1554,17.248,5370000
VND,2021-01-25,17.248,17.7725,16.5692,17.2171,5321200
VND,2021-01-26,17.2171,17.2171,16.0446,16.1063,3815900
VND,2021-01-27,16.1063,16.1063,14.9956,14.9956,7629200
VND,2021-01-28,14.9956,14.9956,13.9465,13.9465,9726000
VND,2021-01-29,13.9465,14.8721,13.0208,14.471,4554700
VND,2021-02-01,14.471,14.8104,13.4837,13.5145,3785000
VND,2021-02-02,13.5145,14.3167,13.1443,14.1933,4189300
VND,2021-02-03,14.1933,15.1807,14.1933,15.1807,3510000
VND,2021-02-04,15.1807,15.9212,15.1807,15.7361,3733400
VND,2021-02-05,15.7361,16.3532,15.7052,16.2606,2666100
VND,2021-02-08,16.2606,17.1554,15.1498,16.0446,5741200
VND,2021-02-09,16.0446,16.8469,15.7978,16.7234,3529800
VND,2021-02-17,16.7234,17.464,16.7234,17.2788,4231700
VND,2021-02-18,17.2788,17.3405,16.9086,16.9703,4212200
VND,2021-02-19,16.9703,17.2788,16.6617,17.032,3782900
VND,2021-02-22,17.032,17.248,16.7543,16.8777,3538900
VND,2021-02-23,16.8777,17.2788,16.6,17.0011,6547200
VND,2021-02-24,17.0011,17.5565,16.7234,17.1554,4958600
VND,2021-02-25,17.1554,17.2788,16.9086,17.1863,2660300
VND,2021-02-26,17.1863,17.1863,16.7234,17.0937,2981600
VND,2021-03-01,17.0937,18.0194,17.0937,18.0194,6744300
VND,2021-03-02,18.0194,18.4205,17.6491,17.8959,5250100
VND,2021-03-03,17.8959,18.0194,17.6491,17.8034,3461900
VND,2021-03-04,17.8034,17.8342,16.6617,17.0937,5102600
VND,2021-03-05,17.0937,17.0937,16.5383,16.9703,4979400
VND,2021-03-08,16.9703,17.8651,16.9703,17.7108,5799400
VND,2021-03-09,17.7108,17.7108,16.9703,17.4331,2815400
VND,2021-03-10,17.4331,17.7108,17.1246,17.7108,4012300
VND,2021-03-11,17.7108,18.7599,17.7108,18.3896,11451900
VND,2021-03-12,18.3896,18.4513,17.8651,18.1428,3838000
VND,2021-03-15,18.1428,18.1736,17.8959,17.9576,4537800
VND,2021-03-16,17.9576,17.9576,17.3097,17.5874,6053800
VND,2021-03-17,17.5874,17.8959,17.4331,17.7417,3153300
VND,2021-03-18,17.7417,18.3896,17.7417,18.3896,6202500
VND,2021-03-19,18.3896,19.0376,18.3896,18.9759,10393100
VND,2021-03-22,18.9759,19.0376,18.6365,18.7599,4491500
VND,2021-03-23,18.7599,18.7599,17.9885,18.2353,6802100
VND,2021-03-24,18.2353,18.2353,17.2788,17.8342,7029400
VND,2021-03-25,17.8342,18.0194,17.4023,17.8342,3836500
VND,2021-03-26,17.8342,17.8342,16.9086,17.7417,5036800
VND,2021-03-29,17.7417,18.0194,17.7417,17.9576,3734600
VND,2021-03-30,17.9576,18.6673,17.9268,18.6365,6807600
VND,2021-03-31,18.6365,18.6365,18.6365,18.6365,0
VND,2021-04-01,18.6365,18.6365,18.6365,18.6365,0
VND,2021-04-02,18.6365,18.6365,18.6365,18.6365,0
VND,2021-04-05,18.6365,20.4878,18.6365,20.4878,4535497
VND,2021-04-06,20.4878,22.5242,20.4878,20.5495,16546000
VND,2021-04-07,20.5495,21.29,20.1175,20.9814,8929755
VND,2021-04-08,20.9814,22.5242,20.9814,21.9071,7745721
VND,2021-04-09,21.9071,22.3391,21.5985,22.0305,6157053
VND,2021-04-12,22.0306,23.3449,22.0306,23.3449,11134977
VND,2021-04-13,23.3449,23.9082,22.5938,22.6564,11907669
VND,2021-04-14,22.6564,23.2823,22.0932,23.2197,7796398
VND,2021-04-15,23.2197,23.3449,22.2809,22.5938,7804307
VND,2021-04-16,22.5938,23.1571,21.5925,23.1571,9237562
VND,2021-04-19,23.1571,23.7204,22.719,23.3449,4237035
VND,2021-04-20,23.3449,23.4701,22.5313,22.5938,5350200
VND,2021-04-22,22.5938,23.4075,21.9054,21.9054,8171688
VND,2021-04-23,21.9054,22.719,21.7802,22.719,5407960
VND,2021-04-26,22.719,22.8442,21.7802,21.7802,4536336
VND,2021-04-27,21.7802,22.2183,19.6523,21.968,3234990
VND,2021-04-28,21.968,22.719,21.8428,22.3435,4408616
VND,2021-04-29,22.3435,22.9694,22.3435,22.6564,4559417
VND,2021-05-04,22.6564,23.2823,21.2795,23.2197,5671493
VND,2021-05-05,23.2197,24.6592,22.6564,24.0959,9866633
VND,2021-05-06,24.0959,24.3463,23.6578,24.0333,4718500
VND,2021-05-07,24.0333,25.2851,23.7204,24.7218,5979787
VND,2021-05-10,24.7218,25.9735,24.4089,25.9735,5463708
VND,2021-05-11,25.9735,26.5994,25.3477,25.3477,7067746
VND,2021-05-12,25.3477,26.0987,24.847,26.0361,4211231
VND,2021-05-13,26.0361,26.5994,25.598,25.8484,4663041
VND,2021-05-14,25.8484,26.1613,25.3477,25.6606,4736187
VND,2021-05-17,25.6606,25.9735,25.3477,25.5354,3858968
VND,2021-05-18,25.5354,26.5994,25.4103,25.7232,6006190
VND,2021-05-19,25.7232,26.8498,25.6606,26.7872,3991016
VND,2021-05-20,26.7872,28.477,26.662,27.8511,4193900
VND,2021-05-21,27.8511,28.2893,27.1627,27.726,4967588
VND,2021-05-24,27.726,28.4144,27.3504,28.2267,4872140
VND,2021-05-25,28.2267,28.7899,27.7886,28.5396,3157700
VND,2021-05-26,28.5396,28.8525,28.2893,28.5396,2375800
VND,2021-05-27,28.5396,28.5396,26.9123,27.726,4481023
VND,2021-05-28,27.726,28.9151,27.5382,28.7899,3687305
VND,2021-05-31,28.7899,31.2934,28.7899,31.1057,4728438
VND,2021-06-01,31.1057,31.7941,30.3546,31.7315,6461146
VND,2021-06-02,31.7315,34.8609,31.1057,34.8609,6742399
VND,2021-06-03,34.8609,38.3031,34.8609,38.3031,7968997
VND,2021-06-04,38.3031,39.7426,36.9262,37.8025,6440423
VND,2021-06-07,37.8025,38.0528,34.4228,35.6745,8602570
VND,2021-06-08,35.6745,36.8636,32.7955,32.7955,5758746
VND,2021-06-09,32.7955,36.05,32.1696,36.05,7271578
VND,2021-06-10,36.05,39.7,36.05,37.7,18162646
VND,2021-06-11,37.7,40.4,37.2,39.8,10810833
VND,2021-06-14,39.8,43.7,39.8,43.5,9754469
VND,2021-06-15,43.5,45.5,42.1,44.7,9589054
VND,2021-06-16,44.7,44.7,41.8,42.7,8979945
VND,2021-06-17,42.7,44,39,43.9,5729400
VND,2021-06-18,43.9,45,43,43.7,4362739
VND,2021-06-21,43.7,43.7,42,42,6223600
VND,2021-06-22,42,42.8,42,42.1,4363249
VND,2021-06-23,42.1,43.5,41.5,42.9,4298164
VND,2021-06-24,42.9,43.6,42.2,42.7,2669624
VND,2021-06-25,42.7,45.2,42.5,45,10503774
VND,2021-06-28,45,46.5,45,45.5,5988496
VND,2021-06-29,45.5,46.3,44.5,45.2,6120561
VND,2021-06-30,45.2,45.3,44.4,44.4,5558299
VND,2021-07-01,44.4,46.8,44.4,46.4,9491270
VND,2021-07-02,46.4,50,46.3,48.4,9497426
VND,2021-07-05,48.4,49,46.4,47.5,6437607
VND,2021-07-06,47.5,48,42.8,42.8,8253283
VND,2021-07-07,42.8,44.5,41.4,44.5,10311958
VND,2021-07-08,44.5,45,43.2,43.6,5632004
VND,2021-07-09,43.6,43.9,40.9,41.8,7899583
VND,2021-07-12,41.8,42.4,37.7,37.8,12624165
VND,2021-07-13,37.8,39.7,37.8,39.7,5583077
VND,2021-07-14,39.7,40.4,38,38.9,3790983
VND,2021-07-15,38.9,41.9,38.2,41.2,5057619
VND,2021-07-16,41.2,41.8,40.7,40.9,4041683
VND,2021-07-19,40.9,40.9,37.7,37.8,6827094
VND,2021-07-20,37.8,41.4,37.2,41.4,8111743
VND,2021-07-21,41.4,42.5,40.7,41.4,5934200
VND,2021-07-22,41.4,43.8,40.8,43.2,7505009
VND,2021-07-23,43.2,43.3,41.7,41.7,9244088
VND,2021-07-26,41.7,42.3,37.7,41.9,5946100
VND,2021-07-27,41.9,44.8,41.9,43.5,12717500
VND,2021-07-28,43.5,44.3,43.2,43.6,6224726
VND,2021-07-29,43.6,45.9,43.6,45.9,10216400
VND,2021-07-30,45.9,46.8,45.3,46.1,13199400
VND,2021-08-02,46.1,46.8,45.3,46,9272500
VND,2021-08-03,46,49.9,45.7,49.9,18640000
VND,2021-08-04,49.9,50.7,49.2,49.8,9115600
VND,2021-08-05,49.8,51.6,49.1,51.2,9280000
VND,2021-08-06,51.2,51.4,50.1,50.1,11114500
VND,2021-08-09,50.1,53.3,49,52,11066293
VND,2021-08-10,52,52.7,50.9,51.3,10327826
VND,2021-08-11,51.3,51.6,50,50,11038689
VND,2021-08-12,50,50.7,49,49.6,8352003
VND,2021-08-13,49.6,51.5,49.2,51.4,8946021
VND,2021-08-16,51.4,53.9,51.4,53.1,12984200
VND,2021-08-17,53.1,53.1,51.8,52.7,18941900
VND,2021-08-18,52.7,54.6,52.2,53.3,14100000
VND,2021-08-19,53.3,54.3,52.9,54.1,8386900
VND,2021-08-20,54.1,54.8,52,53,20994500
VND,2021-08-23,53,54.5,52.2,53.3,13622489
VND,2021-08-24,53.3,53.5,48.3,50,22243753
VND,2021-08-25,50,51.5,48.6,51.5,8881771
VND,2021-08-26,51.5,51.7,50,50.8,7128466
VND,2021-08-27,50.8,51,49.1,50.6,9442700
VND,2021-08-30,50.6,50.6,50.6,50.6,0
VND,2021-08-31,50.6,50.6,50.6,50.6,0
VND,2021-09-01,50.6,50.6,50.6,50.6,0
VND,2021-09-06,50.6,52,49.9,50.6,12143400
VND,2021-09-07,51,52.9,51,52,10610300
VND,2021-09-08,53.2,53.4,52,52.5,8451300
VND,2021-09-09,52,52.9,52,52.9,6342900
VND,2021-09-10,53.2,54.4,52.8,53.7,11475800
